バージョン,タイトル,NORMAL EXスコア,NORMAL DJName,NORMAL 都道府県,HYPER EXスコア,HYPER DJName,HYPER 都道府県,ANOTHER EXスコア,ANOTHER DJName,ANOTHER 都道府県
1st&substream,THE EARTH LIGHT,698,VLENRA,香港,885,PHOSPH,香港,1137,TMHGKG,香港
1st&substream,RUGGED ASH,362,TMHGKG,香港,387,VLENRA,香港,1044,RAPI*T,香港
1st&substream,R3,229,IIDX25,香港,605,998011,香港,876,RAPI*T,香港
1st&substream,PARANOIA MAX～DIRTY MIX～,486,998011,香港,633,998011,香港,1080,FOOL!,香港
1st&substream,Macho Gang,352,VLENRA,香港,825,998011,香港,1611,LAI-,香港
1st&substream,KEEP ON MOVIN',191,NOB---,香港,238,NOB---,香港,0,,未設定
1st&substream,GRADIUSIC CYBER,557,HCLD,香港,949,OAQ,香港,1174,TMHGKG,香港
1st&substream,GENOM SCREAMS,231,TVBPOW,香港,819,MOCHIN,香港,1049,TMHGKG,香港
1st&substream,GAMBOL,271,NOB---,香港,271,TMHGKG,香港,0,,未設定
1st&substream,Dr.LOVE,396,NOB---,香港,457,998011,香港,558,BOB,香港
1st&substream,deep in you,405,998011,香港,199,THOMAS,香港,616,SYNTAX,香港
1st&substream,BRILLIANT 2U,357,NIMABE,香港,634,MOCHIN,香港,719,TMHGKG,香港
1st&substream,5.1.1.,190,NOB---,香港,986,VLENRA,香港,1551,LAI-,香港
1st&substream,22DUNK,245,IIDX25,香港,611,MOCHIN,香港,607,ONION,香港
2nd style,SP-TRIP MACHINE(for beatmania II),418,ERIC,香港,597,NOB---,香港,634,NOB---,香港
2nd style,PUT YOUR FAITH IN ME(for beatmania II),505,LIQ,香港,834,MOCHIN,香港,0,,未設定
2nd style,Indigo Vision(full flavour hide around mix),771,PSYK,香港,906,998011,香港,1207,TMHGKG,香港
2nd style,I Was The One,532,NOB---,香港,639,NOB---,香港,678,IODIDE,香港
2nd style,Electro Tuned(the SubS mix),568,ERIC,香港,531,ZOCHAN,香港,1023,TMHGKG,香港
2nd style,Digital MinD(A/T Libra mix),670,VLENRA,香港,956,KAMEAS,香港,1105,MOCHIN,香港
2nd style,Dancin' Into The Night,418,NOB---,香港,462,TMHGKG,香港,0,,未設定
