バージョン,タイトル,NORMAL EXスコア,NORMAL DJName,NORMAL 都道府県,HYPER EXスコア,HYPER DJName,HYPER 都道府県,ANOTHER EXスコア,ANOTHER DJName,ANOTHER 都道府県
1st&substream,THE EARTH LIGHT,700,KIRA.K,滋賀県,942,CHII-8,滋賀県,1120,AIRI.T,滋賀県
1st&substream,RUGGED ASH,363,YUKI.,滋賀県,398,NOFIA.,滋賀県,1051,CHII-8,滋賀県
1st&substream,R3,631,NANACH,滋賀県,721,NOFIA.,滋賀県,895,AIRI.T,滋賀県
1st&substream,PARANOIA MAX～DIRTY MIX～,493,SWG-BP,滋賀県,723,NOFIA.,滋賀県,1083,AIRI.T,滋賀県
1st&substream,Macho Gang,359,YZ*KU-,滋賀県,829,NAWONO,滋賀県,1576,YUSUKE,滋賀県
1st&substream,KEEP ON MOVIN',194,SIN.U,滋賀県,241,NOFIA.,滋賀県,0,,未設定
1st&substream,GRADIUSIC CYBER,837,YADO,滋賀県,901,NAWONO,滋賀県,1183,AAAAAA,滋賀県
1st&substream,GENOM SCREAMS,396,KIRA.K,滋賀県,707,NAWONO,滋賀県,1055,NOCCHI,滋賀県
1st&substream,GAMBOL,272,CHII-8,滋賀県,272,GEORGE,滋賀県,0,,未設定
1st&substream,Dr.LOVE,396,YZ*KU-,滋賀県,510,NOFIA.,滋賀県,568,NOFIA.,滋賀県
1st&substream,deep in you,438,NHK.42,滋賀県,498,NOFIA.,滋賀県,637,-TS-,滋賀県
1st&substream,BRILLIANT 2U,514,YUKI.,滋賀県,629,NANACH,滋賀県,707,NOFIA.,滋賀県
1st&substream,5.1.1.,194,HIKO,滋賀県,991,NOFIA.,滋賀県,1554,AAAAAA,滋賀県
1st&substream,22DUNK,504,YZ*KU-,滋賀県,638,NOFIA.,滋賀県,649,NOFIA.,滋賀県
2nd style,SP-TRIP MACHINE(for beatmania II),477,KIRA.K,滋賀県,600,RE-ANS,滋賀県,632,-TS-,滋賀県
2nd style,PUT YOUR FAITH IN ME(for beatmania II),527,RAVIVI,滋賀県,851,NOFIA.,滋賀県,0,,未設定
2nd style,Indigo Vision(full flavour hide around mix),813,83WA25,滋賀県,1051,299,滋賀県,1178,HIKO,滋賀県
2nd style,I Was The One,531,CHII-8,滋賀県,642,GEORGE,滋賀県,688,NOFIA.,滋賀県
2nd style,Electro Tuned(the SubS mix),729,YUKI.,滋賀県,931,CHII-8,滋賀県,1051,AIRI.T,滋賀県
2nd style,Digital MinD(A/T Libra mix),735,CHII-8,滋賀県,962,YUKI.,滋賀県,1107,NOCCHI,滋賀県
2nd style,Dancin' Into The Night,409,NANA*7,滋賀県,461,AFRO,滋賀県,0,,未設定
