バージョン,タイトル,NORMAL EXスコア,NORMAL DJName,NORMAL 都道府県,HYPER EXスコア,HYPER DJName,HYPER 都道府県,ANOTHER EXスコア,ANOTHER DJName,ANOTHER 都道府県
1st&substream,THE EARTH LIGHT,751,DUKE,石川県,961,♨,石川県,1124,AIO2KA,石川県
1st&substream,RUGGED ASH,358,DUKE,石川県,394,AIO2KA,石川県,1076,GTYB,石川県
1st&substream,R3,568,DUKE,石川県,679,U3GINU,石川県,880,AIO2KA,石川県
1st&substream,PARANOIA MAX～DIRTY MIX～,545,DUKE,石川県,710,GAISEN,石川県,1095,HAREN,石川県
1st&substream,Macho Gang,357,DUKE,石川県,928,*COCO*,石川県,1598,VAG.L,石川県
1st&substream,KEEP ON MOVIN',189,S-NITE,石川県,244,AIO2KA,石川県,,,
1st&substream,GRADIUSIC CYBER,818,DUKE,石川県,930,DUKE,石川県,1168,AIO2KA,石川県
1st&substream,GENOM SCREAMS,394,DUKE,石川県,792,AIO2KA,石川県,1036,AIO2KA,石川県
1st&substream,GAMBOL,270,INFACT,石川県,271,AIO2KA,石川県,,,
1st&substream,Dr.LOVE,381,DUKE,石川県,500,DUKE,石川県,567,AIO2KA,石川県
1st&substream,deep in you,473,DUKE,石川県,486,AIO2KA,石川県,650,AIO2KA,石川県
1st&substream,BRILLIANT 2U,508,DUKE,石川県,616,ANAGO,石川県,709,AIO2KA,石川県
1st&substream,5.1.1.,189,GAISEN,石川県,923,DUKE,石川県,1550,HAREN,石川県
1st&substream,22DUNK,483,DUKE,石川県,591,KESSO,石川県,635,AIO2KA,石川県
2nd style,SP-TRIP MACHINE(for beatmania II),488,DUKE,石川県,577,♨,石川県,632,AIO2KA,石川県
2nd style,PUT YOUR FAITH IN ME(for beatmania II),549,DUKE,石川県,853,HAREN,石川県,,,
2nd style,Indigo Vision(full flavour hide around mix),831,DUKE,石川県,1083,MITUHA,石川県,1172,AIO2KA,石川県
2nd style,I Was The One,523,GAISEN,石川県,627,DUKE,石川県,681,AIO2KA,石川県
2nd style,Electro Tuned(the SubS mix),714,DUKE,石川県,933,MITUHA,石川県,1031,AIO2KA,石川県
2nd style,Digital MinD(A/T Libra mix),701,DUKE,石川県,922,DUKE,石川県,1093,AIO2KA,石川県
2nd style,Dancin' Into The Night,416,DUKE,石川県,459,AIO2KA,石川県,,,
2nd style,.59,692,DUKE,石川県,944,PONYO,石川県,1134,AIO2KA,石川県
3rd style,THE SAFARI,1107,RYOKI.,石川県,1720,VAG.L,石川県,,,
3rd style,Tangerine Stream,270,CANON,石川県,391,AIO2KA,石川県,,,
3rd style,Skyscraper,691,DUKE,石川県,1171,PONYO,石川県,1228,AIO2KA,石川県
3rd style,Schlagwerk,784,DUKE,石川県,1219,GAISEN,石川県,1665,HAREN,石川県
3rd style,REINCARNATION,794,DUKE,石川県,930,RIBA,石川県,1243,AIO2KA,石川県
3rd style,R5,755,DUKE,石川県,1087,038*,石川県,1740,HAREN,石川県
3rd style,Presto,502,DUKE,石川県,903,RIBA,石川県,989,AIO2KA,石川県
3rd style,LEADING CYBER,799,DUKE,石川県,1167,PONYO,石川県,1244,AIO2KA,石川県
3rd style,Holic,715,DUKE,石川県,1165,PONYO,石川県,1683,INFACT,石川県
3rd style,era (nostalmix),810,DUKE,石川県,1070,KYON,石川県,1500,HAREN,石川県
3rd style,Don't Stop!,760,MITUHA,石川県,840,MITUHA,石川県,896,AIO2KA,石川県
