"version","title","normalScore","normalDJName","normalPrefecture","hyperScore","hyperDJName","hyperPrefecture","anotherScore","anotherDJName","anotherPrefecture"
"DistorteD","Concertino in Blue","905","STA",,"1761","G-!",,"2523","DOLCF",
"DistorteD","CONTRACT","1274","TTTTTT",,"1698","AZURE*",,"2091","DOLCF",
"DistorteD","Crazy K.I.N.O.","867","ATIA",,"1186","TOTORI",,"1666","TANMEN",
"DistorteD","D.C. fish","1022","STA",,"1983","RIN.T",,"2338","DOLCF",
"DistorteD","DEEP ROAR","1003","STA",,"1437","ARAD",,"1935","1048",
"DistorteD","Double vv Loving Heart","584","LARK!M",,"1339","JAI&CO",,"1815","DO",
"DistorteD","DUE TOMORROW","923","STA",,"1448","WADL.G",,"2032","DOLCF",
"DistorteD","Enjoy your life","696","LARK!M",,"1104","873ZKI",,"1465","EMT2",
"DistorteD","EURO-ROMANCE","985","LARK!M",,"1851","CARP*S",,"2100","TANMEN",
"DistorteD","Ganymede","1135","RABBIT",,"1732","G-!",,"2337","*HUYU*",
"DistorteD","Harmony and Lovely","914","STA",,"1794","NAPPA*",,"2241","TANMEN",
"DistorteD","Heavenly Sun(IIDX VERSION)","841","AYANE.",,"1608","CARP*S",,"2114","TANMEN",
"DistorteD","iFUTURELIST","701","*TAM*",,"1159","SMCLUB",,"1702","TANMEN",
"DistorteD","INFERNO","1192","STA",,"1630","ARAD",,"1999","DOLCF",
"DistorteD","Leaving・・・","792","ATIA",,"1411","TOTORI",,"2122","POLO",
"DistorteD","Melody Life","793","LARK!M",,"1344","RIN.T",,"1858","XAN.L",
"DistorteD","MINT","1042","AYANE.",,"1826","CARP*S",,"2309","DOLCF",
"DistorteD","MOON","868","LARK!M",,"2124","CARP*S",,"2218","DOLCF",
"DistorteD","Parasite World","1359","LARK!M",,"1903","SYO-YU",,"2378","TANMEN",
"DistorteD","Power of Love","1023","LARK!M",,"1692","JAI&CO",,"2138","POLO",
"DistorteD","Pretty Punisher","995","LARK!M",,"1476","JAI&CO",,"1937","DOLCF",
"DistorteD","So Fabulous!!","1109","4CHO-",,"1566","CARP*S",,"2361","TAKA.S",
"DistorteD","Sun Field","574","STA",,"1548","CARP*S",,"2448","DOLCF",
"DistorteD","The Dirty of Loudness","1457","N!?",,"2253","CARP*S",,"2622","HORI",
"DistorteD","This is Love","943","LARK!M",,"1808","RIN.T",,"2483","HORI",
"DistorteD","tripping contact","1354","STA",,"1923","XX",,"2660","DOLCF",
"DistorteD","tripping contact(teranoid&MC Natsack Remix)","1276","STA",,"1977","*HUYU*",,"2476","DOLCF",
"DistorteD","Type Mars (G-Style Mix)","1133","MASAKI",,"1895","JAI&CO",,"2433","DOLCF",
"DistorteD","Ubiquitous Fantastic Ride","650","STA",,"1240","JAI&CO",,"1662","*HUYU*",
"DistorteD","waxing and wanding","1314","RIN.T",,"1985","ZENO",,"2887","DOLCF",
"DistorteD","Why did you go away","1117","ATIA",,"1797","CARP*S",,"2318","DOLCF",
"DistorteD","Winning Eleven9 Theme(IIDX EDITION)","839","LARK!M",,"1441","ARAD",,"1714","DDN",
"DistorteD","wish","800","STA",,"1194","AYANE.",,"1505","-LARK-",
"DistorteD","WISH(EUROBEAT MIX)","1059","GES8RO",,"1641","CARP*S",,"1971","ZENO",
"DistorteD","with you…","796","STA",,"1160","AO3DO6",,"1777","CARP*S",
"DistorteD","Zenius -I- vanisher","985","HI-G",,"1569","CARP*S",,"2399","DOLCF",
"DistorteD","カゴノトリ～弐式～","1158","ATIA",,"1872","CARP*S",,"2635","TANMEN",
"DistorteD","タシカナモノ","944","STA",,"1444","AO3DO6",,"2044","K.F",
"DistorteD","嘆きの樹","1793","AYANE.",,"2513","KAI",,"3880","DOLCF",
"DistorteD","罠","566","STA",,"1552","873ZKI",,"2453","POLO",
"DistorteD","華蝶風雪","1275","DONUTS",,"2111","ZENO",,"2975","POLO",
"DistorteD","虹色","975","LARK!M",,"1570","CARP*S",,"1859","DOLCF",
"GOLD","Air Bell","997","ATIA",,"1365","MAR-.-",,"1731","-LARK-",
"GOLD","ANDROMEDA II","998","STA",,"1942","G-!",,"2488","DOLCF",
"GOLD","Blind Justice ～Torn souls, Hurt Faiths～","1350","MAK",,"1989","CARP*S",,"2480","TANMEN",
"GOLD","Candy Galy","1587","16GO!?",,"2589","TANMEN",,"3548","DOLCF",
"GOLD","CaptivAte ～裁き～","869","STA",,"1313","B-RABI",,"1784","POLO",
"GOLD","CaptivAte ～誓い～","1341","UNYO",,"2018","CARP*S",,"2246","ZENO",
"GOLD","Come On","975","LARK!M",,"1244","873ZKI",,"1839","DOLCF",
"GOLD","CROSSROAD","1143","LARK!M",,"1761","JAI&CO",,"2190","JAI&CO",
"GOLD","Cyber Force","1273","ATIA",,"1949","CARP*S",,"2393","TANMEN",
"GOLD","Dreaming Sweetness","1219","*BACA*",,"1606","PANE-!",,"2140","XAN.L",
"GOLD","earth-like planet","788","LARK!M",,"1347","*9N2*",,"2092","DOLCF",
"GOLD","Fascination MAXX","973","T",,"1714","ZENO",,"2532","DOLCF",
"GOLD","FIRE FIRE","1219","STA",,"1827","T.S.M",,"2772","TANMEN",
"GOLD","four-leaf","770","STA",,"1270","CARP*S",,"1728","TANMEN",
"GOLD","GOLD RUSH","1210","AYANE.",,"1510","CARP*S",,"2370","DOLCF",
"GOLD","GRID KNIGHT","839","LARK!M",,"1997","N!?",,"2493","TANMEN",
"GOLD","HALF MOON","773","LARK!M",,"1462","ARAD",,"1880","DOLCF",
"GOLD","heaven above","834","LARK!M",,"1417","CARP*S",,"1849","XAN.L",
"GOLD","High School Love","876","STA",,"1573","JAI&CO",,"2207","ZENO",
"GOLD","INORI","1401","RIN.T",,"2621","CARP*S",,"3193","DOLCF",
"GOLD","KAMAITACHI","1281","ATIA",,"2062","G-!",,"2712","DOLCF",
"GOLD","LASER CRUSTER","1454","LARK!M",,"2449","YOZUCA",,"3232","DOLCF",
"GOLD","Love Again...","586","LARK!M",,"800","JAI&CO",,"1073","WAI-L",
"GOLD","Make Me Your Own","894","STA",,"1625","XX",,"2138","DOLCF",
"GOLD","METALLIC MIND","896","LARK!M",,"1450","TOTORI",,"1639","DOLCF",
"GOLD","My Only Shining Star","1177","HI-G",,"1420","XAN.L",,"1907","CARP*S",
"GOLD","never...","828","STA",,"1372","LARK!M",,"1822","WAI-L",
"GOLD","op.31 叙情","608","CCL-K",,"1315","PSYCHE",,"1607","DOLCF",
"GOLD","PHOTONGENIC","1379","ATIA",,"1979","A-BLUE",,"2317","DOLCF",
"GOLD","Play back hate you","813","STA",,"1748","CARP*S",,"2222","XAN.L",
"GOLD","Roulette","915","ATIA",,"1467","CARP*S",,"2129","HORI",
"GOLD","Second Heaven","999","AYANE.",,"1563","ASDMAO",,"2125","DOLCF",
"GOLD","Sense 2007","1549","TOTORI",,"2300","YOZUCA",,"2948","DOLCF",
"GOLD","smile","1478","*JENA*",,"2190","CARP*S",,"2892","DOLCF",
"GOLD","snow storm","806","STA",,"2320","G-!",,"2796","DOLCF",
"GOLD","STARS☆☆☆(Re-tuned by H∧L) -IIDX EDITION-","1104","LARK!M",,"1736","CARP*S",,"2147","KYOU.F",
"GOLD","the shadow","1231","LARK!M",,"2138","CARP*S",,"2920","DOLCF",
"GOLD","The Smile of You","944","STA",,"1315","IMOTO*",,"1630","XAN.L",
"GOLD","TRANOID","826","4CHO-",,"1812","G-!",,"2232","DOLCF",
"GOLD","VANESSA","1170","AYANE.",,"1842","G-!",,"2436","TANMEN",
"GOLD","Watch out!!","744","FULPOP",,"1051","TOTORI",,"1576","DOLCF",
"GOLD","With your Smile","732","LARK!M",,"1192","JAI&CO",,"1574","IMPALA",
"GOLD","X-rated","896","LARK!M",,"1616","CARP*S",,"2109","XAN.L",
"GOLD","カミロ・ウナ・メンデス","642","STA",,"1233","EDONA",,"1933","WAI-L",
"GOLD","クルクル☆ラブ ～Opioid Peptide MIX～","997","STA",,"1515","JAI&CO",,"2265","DOLCF",
"GOLD","シティ・エンジェル","1036","STA",,"1345","CARP*S",,"2002","DOLCF",
"GOLD","ヨシダさん","940","STA",,"1451","LARK!M",,"1974","WAI-L",
"GOLD","リグレット","1328","HI-G",,"1766","ARAD",,"2434","XAN.L",
"GOLD","星をこの手に","1219","LARK!M",,"1848","CARP*S",,"2174","DOLCF",
"GOLD","花吹雪 ～IIDX LIMITED～","734","STA",,"1142","ABDURU",,"1433","ZENO",
"GOLD","零 ‐ZERO‐","1189","GES8RO",,"1812","CARP*S",,"2313","OP*PO*",
"GOLD","電人、暁に斃れる。","1552","IIDX17",,"2453","873ZKI",,"3410","DOLCF",
"GOLD","鬼言集","1188","IIDX17",,"1565","FHLPOP",,"2045","*HUYU*",
"DJ TROOPERS","2 tribe 4 K","814","STA",,"1482","ENDO",,"1823","DOLCF",
"DJ TROOPERS","Anisakis -somatic mutation type ""Forza""-","1258","MASAKI",,"2153","CARP*S",,"2864","HORI",
"DJ TROOPERS","avant-guerre","776","STA",,"1375","CARP*S",,"1942","DOLCF",
"DJ TROOPERS","Be OK","956","STA",,"1799","CARP*S",,"2412","DOLCF",
"DJ TROOPERS","beatonic nation","1279","HI-G",,"1894","CARP*S",,"2176","DOLCF",
"DJ TROOPERS","Blue Rain","1028","UNYO",,"1620","CARP*S",,"2279","DOLCF",
"DJ TROOPERS","Darling my LUV","707","4CHO-",,"1018","*BACA*",,"1384","$777$",
"DJ TROOPERS","Dazzlin' Darlin","910","LARK!M",,"1407","IMOTO*",,"2229","G-!",
"DJ TROOPERS","Digitank System","955","CARP*S",,"1584","CARP*S",,"2131","DOLCF",
"DJ TROOPERS","Do it!!Do it!!","1064","AYANE.",,"1602","G-!",,"1930","DOLCF",
"DJ TROOPERS","end of world","1043","ATIA",,"1813","G-!",,"2500","DOLCF",
"DJ TROOPERS","evergreen","1008","STA",,"1419","MAO",,"1965","DOLCF",
"DJ TROOPERS","four pieces of heaven","951","STA",,"1908","873ZKI",,"2342","DOLCF",
"DJ TROOPERS","Freeway Shuffle","822","HI-G",,"1286","JAI&CO",,"1880","DOLCF",
"DJ TROOPERS","ICARUS","1367","AYANE.",,"2095","MONCHA",,"2525","DOLCF",
"DJ TROOPERS","in the Sky","1387","AYANE.",,"2140","TOTORI",,"2546","DOLCF",
"DJ TROOPERS","JOURNEY TO ""FANTASICA"" (IIDX LIMITED)","873","C&POOL",,"1293","G-!",,"1883","*HUYU*",
"DJ TROOPERS","Ｋｉｃｋ ｏｕｔ 仮面","1191","ATIA",,"1595","CARP*S",,"2040","-LARK-",
"DJ TROOPERS","LOVELY STORM","1352","TAKAVO",,"2190","JAI&CO",,"2844","DOLCF",
"DJ TROOPERS","madrugada","726","STA",,"1250","NAPPA*",,"1788","DOLCF",
"DJ TROOPERS","MAX LOVE","1453","STA",,"2191","JAI&CO",,"2683","DOLCF",
"DJ TROOPERS","MENDES","1141","RIN.T",,"2645","YOPOPO",,"3550","DOLCF",
"DJ TROOPERS","MENTAL MELTDOWN","1211","N!?",,"2279","EMT2",,"2826","DOLCF",
"DJ TROOPERS","NEW GENERATION -もう、お前しか見えない-","1075","HI-G",,"1983","G-!",,"2642","DOLCF",
"DJ TROOPERS","Now and Forever","958","LARK!M",,"1696","CARP*S",,"2284","POLO",
"DJ TROOPERS","oratio","1483","LARK!M",,"2100","CARP*S",,"2950","DOLCF",
"DJ TROOPERS","PARANOiA ～HADES～","1101","STA",,"1863","EMT2",,"2748","DOLCF",
"DJ TROOPERS","PROMISE FOR LIFE","607","LARK!M",,"1501","FULPOP",,"1747","WIN-7",
"DJ TROOPERS","radius","848","LARK!M",,"1469","CARP*S",,"1979","DOLCF",
"DJ TROOPERS","REMINISCENCE","1284","RIN.T",,"1851","CARP*S",,"2355","DOLCF",
"DJ TROOPERS","Rising in the Sun (original mix)","924","UNYO",,"1698","CARP*S",,"1984","DOLCF",
"DJ TROOPERS","Ristaccia","1206","IMOTO*",,"2026","CARP*S",,"2749","DOLCF",
"DJ TROOPERS","ROCK ME NOW","1038","STA",,"1661","PULTOP",,"2504","TANMEN",
"DJ TROOPERS","satellite020712 from ""CODED ARMS""","1353","RIN.T",,"1934","MARIO$",,"2540","DOLCF",
"DJ TROOPERS","satfinal","1095","GES8RO",,"1437","T.S.M",,"1921","TAKA.S",
"DJ TROOPERS","scar in the earth","670","STA",,"1123","UNYO",,"1524","DDN",
"DJ TROOPERS","Shades of Grey","747","MASAKI",,"1151","CARP*S",,"1645","DDN",
"DJ TROOPERS","SHIFT","1007","STA",,"1440","CARP*S",,"1992","TANMEN",
"DJ TROOPERS","SOUND OF GIALLARHORN","1402","ATIA",,"2758","MASAKI",,"3302","DOLCF",
"DJ TROOPERS","State Of The Art","1103","HI-G",,"1571","873ZKI",,"2101","CARP*S",
"DJ TROOPERS","STEEL NEEDLE","1111","AYANE.",,"2162","9MAP",,"2487","DOLCF",
"DJ TROOPERS","switch","813","STA",,"1564","CARP*S",,"2109","DOLCF",
"DJ TROOPERS","THE DEEP STRIKER","1104","LARK!M",,"2263","-",,"3041","TANMEN",
"DJ TROOPERS","the trigger of innocence","902","LARK!M",,"1184","TOTORI",,"1848","POLO",
"DJ TROOPERS","Time to Air","1278","4CHO-",,"2105","XAN.L",,"2891","DOLCF",
"DJ TROOPERS","TRIP MACHINE PhoeniX","692","LARK!M",,"1559","TOTORI",,"1836","DOLCF",
"DJ TROOPERS","TROOPERS","1245","STA",,"2387","ZENO",,"2945","DOLCF",
"DJ TROOPERS","Übertreffen","1109","IMOTO*",,"2006","CARP*S",,"2533","DOLCF",
"DJ TROOPERS","Wanna Party?","772","LARK!M",,"1194","CARP*S",,"1523","POLO",
"DJ TROOPERS","エコ爺","847","STA",,"1354","JAI&CO",,"1840","XAN.L",
"DJ TROOPERS","マチ子の唄","836","STA",,"1323","CARP*S",,"1797","DOLCF",
"DJ TROOPERS","ミラージュ･レジデンス","1148","STA",,"2152","*YAI3*",,"2659","TANMEN",
"DJ TROOPERS","叶うまでは","772","LARK!M",,"1440","ARAD",,"1961","DOLCF",
"DJ TROOPERS","少年A","1274","4CHO-",,"2221","ZENO",,"2821","DOLCF",
"DJ TROOPERS","華爛漫 -Flowers-","1017","GES8RO",,"1603","CARP*S",,"2050","DOLCF",
"DJ TROOPERS","走馬灯 -The Last Song-","516","AYANE.",,"928","BECK69",,"1339","*LGK*",
"DJ TROOPERS","高高度降下低高度開傘","930","HI-G",,"1542","CARP*S",,"2003","DOLCF",
"EMPRESS","3y3s","1526","AYANE.",,"2546","YOZUCA",,"3559","DOLCF",
"EMPRESS","ALL I NEED YOUR LOVE","1114","LARK!M",,"1719","IIDX17",,"2138","DOLCF",
"EMPRESS","ALL MY TURN -このターンに、オレの全てを賭ける-","1061","LARK!M",,"1896","G-!",,"2589","DOLCF",
"EMPRESS","Arabian Rave Night","1304","AYANE.",,"2294","G-!",,"2969","DOLCF",
"EMPRESS","B4U(BEMANI FOR YOU MIX)","1230","RIN.T",,"2360","JAI&CO",,"3565","TANMEN",
"EMPRESS","Bahram Attack -猫叉Master Remix-","1069","LARK!M",,"1987","CARP*S",,"2618","EMT2",
"EMPRESS","BITTER CHOCOLATE STRIKER","1121","LARK!M",,"2246","YURA",,"3933","TANMEN",
"EMPRESS","BRIDAL FESTIVAL!!!","998","STA",,"1515","G-!",,"2133","TANMEN",
"EMPRESS","CaptivAte2～覚醒～","1117","STA",,"1767","XAN.L",,"2413","POLO",
"EMPRESS","Colorful Cookie","1140","ATIA",,"2277","873ZKI",,"3515","DOLCF",
"EMPRESS","Cyber Force-DJ Yoshitaka Remix-","1100","GES8RO",,"1877","CARP*S",,"2539","DOLCF",
"EMPRESS","Flash back 90's","934","LARK!M",,"1909","CARP*S",,"2340","DOLCF",
"EMPRESS","Fly Above","964","LARK!M",,"1629","AYANE.",,"2032","IMPALA",
"EMPRESS","Go Beyond!!","1089","LARK!M",,"1754","YOPOPO",,"2218","DOLCF",
"EMPRESS","HOUSE NATION","880","STA",,"1597","JAI&CO",,"1987","HORI",
"EMPRESS","HYPERION","1141","LARK!M",,"2128","T.S.M",,"2758","DOLCF",
"EMPRESS","I'm Screaming Love","616","LARK!M",,"1330","*9N2*",,"1701","CARP*S",
"EMPRESS","Jack","929","HI-G",,"1415","IIDX17",,"2160","TANMEN",
"EMPRESS","JEWELLERY STORM","1035","RIN.T",,"1908","JAI&CO",,"2550","-LARK-",
"EMPRESS","Just a Little Smile","828","STA",,"1352","AYANE.",,"2468","DOLCF",
"EMPRESS","Kung-fu Empire","1511","LARK!M",,"2614","G-!",,"3278","DOLCF",
"EMPRESS","Marie Antoinette","1107","STA",,"1993","STREAM",,"2585","*HUYU*",
"EMPRESS","Mind Mapping","886","STA",,"1253","GES8RO",,"1836","DOLCF",
"EMPRESS","Monkey Dance '09","874","AYANE.",,"1774","G-!",,"2268","DOLCF",
"EMPRESS","MY FUTURE","977","LARK!M",,"1689","CARP*S",,"2211","DOLCF",
"EMPRESS","naughty girl@Queen's Palace","864","OZ",,"1704","493SUN",,"2135","DOLCF",
"EMPRESS","neogenesis","1007","ATIA",,"1362","IMOTO*",,"1723","DOLCF",
"EMPRESS","NΦ CRIME","828","STA",,"1467","CARP*S",,"1897","DOLCF",
"EMPRESS","Our Song","926","STA",,"1563","N!?",,"1891","CARP*S",
"EMPRESS","Programmed World","949","STA",,"1813","CARP*S",,"2307","DOLCF",
"EMPRESS","PSYCHE PLANET-GT","1439","LARK!M",,"2320","T.S.M",,"2703","DOLCF",
"EMPRESS","Punch Love♡仮面","1130","LARK!M",,"1751","JAI&CO",,"2522","-LARK-",
"EMPRESS","Queens Tragedy","856","STA",,"1718","JAI&CO",,"2253","DOLCF",
"EMPRESS","Secrets","1273","IMOTO*",,"2482","873ZKI",,"3169","DOLCF",
"EMPRESS","smooooch･∀･","836","LARK!M",,"1649","KYABE2",,"2158","DOLCF",
"EMPRESS","SOLITON BEAM","1468","STA",,"2127","CARP*S",,"2366","DOLCF",
"EMPRESS","THANK YOU FOR PLAYING","820","HI-G",,"1684","YOZUCA",,"2148","DOLCF",
"EMPRESS","THE SHINING POLARIS(kors k mix)","984","UNYO",,"1536","G-!",,"2100","DOLCF",
"EMPRESS","thunder HOUSE NATION Remix","1087","STA",,"1658","N!?",,"2475","XAN.L",
"EMPRESS","Turii～Panta rhei～","898","STA",,"2085","CARP*S",,"2674","DOLCF",
"EMPRESS","V2","1495","ATIA",,"3179","G-!",,"3589","DOLCF",
"EMPRESS","Y&Co.is dead or alive","1126","STA",,"1798","G-!",,"2387","DOLCF",
"EMPRESS","You'll say ""Now!""","1246","ATIA",,"1882","G-!",,"2508","DOLCF",
"EMPRESS","まほろば","796","STA",,"1468","NAPPA*",,"2056","HORI",
"EMPRESS","アタック NO.3","901","STA",,"1353","CARP*S",,"2134","CARP*S",
"EMPRESS","ハリツヤランデヴー","962","LARK!M",,"2137","TOTORI",,"2485","DOLCF",
"EMPRESS","ミッドナイト堕天使","998","ATIA",,"1651","CARP*S",,"2070","DOLCF",
"EMPRESS","不沈艦CANDY","1199","4CHO-",,"1999","JAI&CO",,"3313","DOLCF",
"EMPRESS","凛として咲く花の如く","1340","STA",,"2164","CARP*S",,"2784","HORI",
"EMPRESS","卑弥呼","1269","HI-G",,"2738","F.A",,"3996","DOLCF",
"EMPRESS","天空脳番長危機十六連打","1044","LARK!M",,"2203","TANMEN",,"2605","DOLCF",
"EMPRESS","山岡晃の「クイズ！家事都合！」","678","STA",,"1393","CARP*S",,"2060","G-!",
"EMPRESS","翼","908","LARK!M",,"1525","SE2NA*",,"1971","NEFF",
"EMPRESS","鉄甲乙女 -under the steel-","948","LARK!M",,"1645","CARP*S",,"2190","DOLCF",
"SIRIUS","AIR RAID FROM THA UNDAGROUND","1182","TAKA-P",,"1881","G-!",,"2348","DOLCF",
"SIRIUS","Almagest","1047","LARK!M",,"2237","YOZUCA",,"3111","DOLCF",
"SIRIUS","Bad Maniacs","1325","G-!",,"1943","G-!",,"3230","DOLCF",
"SIRIUS","bass 2 bass","732","STA",,"1275","SK.HO4",,"1890","K.F",
"SIRIUS","beatchic☆仮面～好き、でいさせて～","1014","RIN.T",,"1664","873ZKI",,"2028","DOLCF",
"SIRIUS","BEAUTIFUL ANGEL","642","ATIA",,"1834","CARP*S",,"2497","DOLCF",
"SIRIUS","Being torn the sky","662","STA",,"1225","G-!",,"1988","G-!",
"SIRIUS","bloomin' feeling","1285","RIN.T",,"1958","RIN.T",,"2610","DOLCF",
"SIRIUS","Brazilian Fire","823","N!?",,"1348","UNYO",,"1782","YUJIUS",
"SIRIUS","CaptivAte～裁き～(SUBLIME TECHNO MIX)","1046","IIDX17",,"1664","XAN.L",,"2450","POLO",
"SIRIUS","Chocolate Dancing","466","STA",,"1007","XAN.L",,"1437","EMT2",
"SIRIUS","D","1510","MASAKI",,"1956","ZENO",,"2566","DOLCF",
"SIRIUS","DAWN -THE NEXT ENDEAVOUR-","1656","RIN.T",,"2722","873ZKI",,"3140","DOLCF",
"SIRIUS","Dazzlin' Darlin -秋葉工房mix-","806","UNYO",,"1532","JAI&CO",,"2100","DOLCF",
"SIRIUS","DENJIN AKATSUKINI TAORERU -SF PureAnalogSynth Mix-","1062","ATIA",,"1643","MOKA.A",,"2655","TANMEN",
"SIRIUS","DESIRE","954","MASAKI",,"1995","873ZKI",,"2872","DOLCF",
"SIRIUS","Do Back Burn","684","STA",,"1419","CARP*S",,"1996","493SUN",
"SIRIUS","DOMINION","1268","RIN.T",,"2365","873ZKI",,"3220","DOLCF",
"SIRIUS","DROP","870","RIN.T",,"2212","873ZKI",,"2649","DOLCF",
"SIRIUS","Elisha","924","LARK!M",,"1491","YOZUCA",,"2268","YOZUCA",
"SIRIUS","Empire State Glory","1126","TAKAVO",,"1851","873ZKI",,"2643","DOLCF",
"SIRIUS","eRAseRmOToRpHAntOM","1555","N!?",,"2645","K.F",,"3312","DOLCF",
"SIRIUS","Evans","1255","AYANE.",,"2207","G-!",,"2805","POLO",
"SIRIUS","EXUSIA","1251","OTOME",,"2787","873ZKI",,"3848","DOLCF",
"SIRIUS","G59","1808","G-!",,"2399","G-!",,"3915","DOLCF",
"SIRIUS","GALGALIM","1462","RIN.T",,"2040","G-!",,"2382","POLO",
"SIRIUS","GOLDEN CROSS","1116","UNYO",,"2138","TANMEN",,"3495","DOLCF",
"SIRIUS","Hydrogen Blueback","1040","LARK!M",,"1720","G-!",,"2327","KA-SDF",
"SIRIUS","Last Burning","886","FULPOP",,"1671","TANMEN",,"2384","DOLCF",
"SIRIUS","IN THE NAME OF LOVE","762","LARK!M",,"1427","CARP*S",,"1932","POLO",
"SIRIUS","Keep it-秋葉工房mix-","1042","AYANE.",,"1723","873ZKI",,"1874","DOLCF",
"SIRIUS","Light Shine","829","AYANE.",,"1155","493SUN",,"1966","DOLCF",
"SIRIUS","London Affairs Beckoned With Money Loved By Yellow...","814","ATIA",,"1486","CARP*S",,"1843","TANMEN",
"SIRIUS","MIRACLE MEETS","971","*M&T*",,"1599","-HIDE*",,"2234","DOLCF",
"SIRIUS","MIRU key way","828","RIN.T",,"1330","RIN.T",,"1782","NIXON*",
"SIRIUS","mosaic","1507","G-!",,"2067","G-!",,"3009","DOLCF",
"SIRIUS","Mysterious Time","828","ATIA",,"1506","G-!",,"2046","DOLCF",
"SIRIUS","NEW SENSATION -もう、あなたしか見えない-","1282","LARK!M",,"2068","YUJIUS",,"2700","DOLCF",
"SIRIUS","NoN-Fiction Story!","720","RIN.T",,"1404","RIN.T",,"2216","DOLCF",
"SIRIUS","One of A Kind","840","N!?",,"1421","CARP*S",,"1887","TANMEN",
"SIRIUS","Programmed Sun","1121","UNYO",,"1900","EMT2",,"2593","DOLCF",
"SIRIUS","quell～the seventh slave～","979","HI-G",,"1831","CARP*S",,"3162","DOLCF",
"SIRIUS","Raison d'ête～交差する宿命～","1228","RIN.T",,"2350","873ZKI",,"2754","DOLCF",
"SIRIUS","Red. by Full Metal Jacket","1032","RIN.T",,"2072","DOLCF",,"3127","DOLCF",
"SIRIUS","Roots of my way!","894","LARK!M",,"1363","CARP*S",,"2043","EMT2",
"SIRIUS","Session 1 - Genesis -","941","UNYO",,"1665","DR!",,"2456","DOLCF",
"SIRIUS","She is my wife","716","CUPID*",,"1579","G-!",,"1985","DOLCF",
"SIRIUS","SOLID STATE SQUAD","1074","LARK!M",,"2336","873ZKI",,"3564","DOLCF",
"SIRIUS","Sorrows","819","N!?",,"1692","CARP*S",,"2473","POLO",
"SIRIUS","SPARK ! -essential RMX-","916","*SOU3!",,"1709","10JOIN",,"2105","DOLCF",
"SIRIUS","Special One","870","LARK!M",,"1230","G-!",,"1777","DOLCF",
"SIRIUS","spiral garaxy -L.E.D. STYLE SPREADING PARTICLE BEA...","1082","AYANE.",,"2152","JAI&CO",,"2528","DOLCF",
"SIRIUS","Sunrise","1076","LARK!M",,"1986","CARP*S",,"2792","POLO",
"SIRIUS","THE LAST STRIKER","1437","N!?",,"1981","873ZKI",,"2631","DOLCF",
"SIRIUS","The Story Begins","856","HI-G",,"1837","CARP*S",,"2455","DOLCF",
"SIRIUS","To The Future","590","MASAKI",,"1034","TOMOE",,"1894","G-!",
"SIRIUS","with me…","930","AYANE.",,"1826","G-!",,"2538","DOLCF",
"SIRIUS","かずあそび","530","MASAKI",,"1197","CARP*S",,"1696","YOZUCA",
"SIRIUS","たからもの","1292","AYANE.",,"1884","RIN.T",,"2243","-LARK-",
"SIRIUS","コスモス","916","MAD0KA",,"1523","TOTORI",,"2096","DOLCF",
"SIRIUS","サヨナラ・ヘヴン","950","AYANE.",,"1397","RIN.T",,"1681","DO",
"SIRIUS","バビロニア","844","LARK!M",,"1408","CARP*S",,"1874","DOLCF",
"SIRIUS","フェティッシュペイパー ～脇の汗回転ガール～","792","STA",,"1206","RIN.T",,"1824","TANMEN",
"SIRIUS","ワルツ第17番 ト短調 大犬のワルツ","1328","G-!",,"2345","G-!",,"3247","DOLCF",
"SIRIUS","水上の提督(Short mix from","714","LARK!M",,"1707","873ZKI",,"2116","DOLCF",
"SIRIUS","未来のプリズム","702","*ALU*",,"1395","XAN.L",,"1780","DOLCF",
