バージョン,タイトル,NORMAL EXスコア,NORMAL DJName,NORMAL 都道府県,HYPER EXスコア,HYPER DJName,HYPER 都道府県,ANOTHER EXスコア,ANOTHER DJName,ANOTHER 都道府県
1st&substream,THE EARTH LIGHT,737,NORO,沖縄県,1009,NORO,沖縄県,1130,SUELLE,沖縄県
1st&substream,RUGGED ASH†,0,,未設定,0,,未設定,1948,MAGOLR,沖縄県
1st&substream,RUGGED ASH,368,MAYAMA,沖縄県,387,1SHOT,沖縄県,1076,WING.,沖縄県
1st&substream,R3,614,URIEL,沖縄県,691,NO1056,沖縄県,889,UME-G-,沖縄県
1st&substream,PARANOIA MAX～DIRTY MIX～,537,NORO,沖縄県,725,NORO,沖縄県,1090,HIRO*,沖縄県
1st&substream,Macho Gang,375,MAYAMA,沖縄県,1026,NORO,沖縄県,1577,UME-G-,沖縄県
1st&substream,KEEP ON MOVIN',192,EARL,沖縄県,236,GENIUS,沖縄県,0,,未設定
1st&substream,GRADIUSIC CYBER,798,URIEL,沖縄県,897,1SHOT,沖縄県,1123,HIRO-,沖縄県
1st&substream,GENOM SCREAMS,395,NYAN*2,沖縄県,776,NORO,沖縄県,1048,UME-G-,沖縄県
1st&substream,GAMBOL,267,1S,沖縄県,274,HIRO*,沖縄県,0,,未設定
1st&substream,Dr.LOVE,400,MAYAMA,沖縄県,497,MOKE,沖縄県,570,EARL,沖縄県
1st&substream,deep in you,460,NYAN*2,沖縄県,469,1SHOT,沖縄県,650,UME-G-,沖縄県
1st&substream,5.1.1.,194,H.U.,沖縄県,989,BUTCH!,沖縄県,1547,HIRO*,沖縄県
1st&substream,22DUNK,476,KINO,沖縄県,610,H.U.,沖縄県,646,EARL,沖縄県
2nd style,SP-TRIP MACHINE(for beatmania II),486,NORO,沖縄県,610,NORO,沖縄県,641,MAGOLR,沖縄県
2nd style,PUT YOUR FAITH IN ME(for beatmania II),547,NORO,沖縄県,801,ZISKA,沖縄県,0,,未設定
2nd style,Indigo Vision(full flavour hide around mix),840,NORO,沖縄県,1047,NORO,沖縄県,1209,WING.,沖縄県
2nd style,I Was The One,533,MAYAMA,沖縄県,609,EGGO,沖縄県,690,UME-G-,沖縄県
2nd style,Electro Tuned(the SubS mix),728,NORO,沖縄県,927,NORO,沖縄県,1060,HIRO*,沖縄県
2nd style,Digital MinD(A/T Libra mix),515,HANBAG,沖縄県,983,NORO,沖縄県,1100,MAGOLR,沖縄県
2nd style,.59,663,H.U.,沖縄県,975,NORO,沖縄県,1139,HIRO*,沖縄県
3rd style,THE SAFARI,1168,CHU2SM,沖縄県,1754,WING.,沖縄県,0,,未設定
3rd style,Tangerine Stream,274,KINO,沖縄県,389,MAYAMA,沖縄県,0,,未設定
3rd style,Skyscraper,705,NORO,沖縄県,1141,NORO,沖縄県,1218,MAYAMA,沖縄県
3rd style,Schlagwerk,779,NORO,沖縄県,1274,MAYAMA,沖縄県,1665,HIRO*,沖縄県
3rd style,REINCARNATION,805,NORO,沖縄県,964,NORO,沖縄県,1251,HIRO*,沖縄県
3rd style,R5,736,KINO,沖縄県,1138,BUTCH!,沖縄県,1757,WING.,沖縄県
3rd style,Presto,516,KINO,沖縄県,937,129,沖縄県,998,HIRO*,沖縄県
3rd style,LEADING CYBER,825,KINO,沖縄県,1150,MINORU,沖縄県,1239,MAYAMA,沖縄県
3rd style,Holic,764,NORO,沖縄県,1172,MAG.,沖縄県,1690,WING.,沖縄県
3rd style,era (nostalmix),809,NORO,沖縄県,1038,TEAL,沖縄県,1486,MAYAMA,沖縄県
3rd style,Don't Stop!,761,KINO,沖縄県,808,MINORU,沖縄県,880,BUTCH!,沖縄県
3rd style,CAN'T STOP FALLIN'IN LOVE,590,KINO,沖縄県,1233,MAGOLR,沖縄県,0,,未設定
4th style,Voltage (feat. Hidemaru),848,H.U.,沖縄県,1163,DOLPE.,沖縄県,1305,WING.,沖縄県
4th style,ULTRA HIGH-HEELS,0,,未設定,830,DREAM.,沖縄県,984,HIRO*,沖縄県
4th style,SWEET LAB,504,STSH,沖縄県,896,OYANI3,沖縄県,1261,MAYAMA,沖縄県
4th style,starmine,768,USIO,沖縄県,1389,XECTY,沖縄県,1573,HIRO*,沖縄県
4th style,Mr.T.(take me higher),810,NORO,沖縄県,951,EGGO,沖縄県,1715,HIRO*,沖縄県
4th style,minimalian,511,NYAN*2,沖縄県,934,KINO,沖縄県,1365,KAGETA,沖縄県
4th style,LOVE WILL・・・,520,ZISKA,沖縄県,729,TURARA,沖縄県,1445,HIRO*,沖縄県
4th style,KAMIKAZE,889,YNMN,沖縄県,1360,GOA,沖縄県,2240,HIRO*,沖縄県
4th style,Jam&Marmalade,764,MAYAMA,沖縄県,870,129,沖縄県,983,UME-G-,沖縄県
4th style,Hitch Hiker2,755,MINORU,沖縄県,1097,MINORU,沖縄県,1274,BUTCH!,沖縄県
4th style,HIGHER,489,HMD,沖縄県,876,MINORU,沖縄県,1246,CHU2SM,沖縄県
4th style,FLOWERS for ALBION,236,URIEL,沖縄県,431,MAYAMA,沖縄県,0,,未設定
4th style,era (step mix),910,DREAM.,沖縄県,1197,NA2F.S,沖縄県,1636,HIRO*,沖縄県
4th style,empathy,724,DREAM.,沖縄県,1282,129,沖縄県,1441,HIRO*,沖縄県
4th style,DXY!,1133,KINO,沖縄県,1822,SSM,沖縄県,2188,WING.,沖縄県
4th style,Clione†,0,,未設定,0,,未設定,2066,XECTY,沖縄県
4th style,Clione,481,HMD,沖縄県,885,AKSRY!,沖縄県,1555,LUV*NC,沖縄県
4th style,CHECKING YOU OUT,589,BERKUT,沖縄県,840,BERKUT,沖縄県,1288,SSM,沖縄県
4th style,Burnin' The Floor,552,33D4RE,沖縄県,898,KINO,沖縄県,1429,UME-G-,沖縄県
4th style,Broken My Heart,926,MAYAMA,沖縄県,1329,3SET,沖縄県,1795,HIRO*,沖縄県
4th style,B4U,920,GENT,沖縄県,1406,HAHHO,沖縄県,1970,HIRO*,沖縄県
4th style,ABSOLUTE†,0,,未設定,0,,未設定,2586,REMAKO,沖縄県
4th style,ABSOLUTE,1291,CHU2SM,沖縄県,1671,MTR,沖縄県,2337,HIRO*,沖縄県
4th style,250bpm,587,DREAM.,沖縄県,956,129,沖縄県,1421,WING.,沖縄県
5th style,V,1224,GOA,沖縄県,2457,MAYAMA,沖縄県,2931,WING.,沖縄県
5th style,THE SHINING POLARIS,912,KINO,沖縄県,1146,DREAM.,沖縄県,1575,WING.,沖縄県
5th style,THE CUBE,697,MINORU,沖縄県,1231,GENIUS,沖縄県,1327,CHU2SM,沖縄県
5th style,sync,1018,H.U.,沖縄県,1756,RICO,沖縄県,2326,MAYAMA,沖縄県
5th style,still my words,876,EVE-AI,沖縄県,1230,WING.,沖縄県,0,,未設定
5th style,STILL IN MY HEART,889,DREAM.,沖縄県,1304,F1VE,沖縄県,1865,HIRO*,沖縄県
5th style,Spin the disc,728,KINO,沖縄県,1252,DOLPE.,沖縄県,1305,MAYAMA,沖縄県
5th style,RISLIM,829,MINORU,沖縄県,1192,HIRO*,沖縄県,0,,未設定
5th style,RIDE ON THE LIGHT (HI GREAT MIX) †,0,,未設定,0,,未設定,1742,MAYAMA,沖縄県
5th style,RIDE ON THE LIGHT (HI GREAT MIX),815,MINORU,沖縄県,958,KINO,沖縄県,1702,HIRO*,沖縄県
5th style,Regulus,1002,CHU2SM,沖縄県,1445,DOLPE.,沖縄県,1625,UME-G-,沖縄県
5th style,Real,948,DREAM.,沖縄県,1507,MTR,沖縄県,1772,HIRO*,沖縄県
5th style,Radical Faith,1084,MINORU,沖縄県,1438,SIM,沖縄県,1266,HIRO*,沖縄県
5th style,QQQ,1146,KINO,沖縄県,1773,GOA,沖縄県,2120,HIRO*,沖縄県
