バージョン,タイトル,NORMAL EXスコア,NORMAL DJName,NORMAL 都道府県,HYPER EXスコア,HYPER DJName,HYPER 都道府県,ANOTHER EXスコア,ANOTHER DJName,ANOTHER 都道府県
1st&substream,THE EARTH LIGHT,721,NOHNA,三重県,1040,HAGGER,三重県,1148,OSHINO,三重県
1st&substream,RUGGED ASH†,0,,未設定,0,,未設定,1969,ATRIX,三重県
1st&substream,RUGGED ASH,237,YUU,三重県,377,.JAM3.,三重県,1067,HAGGER,三重県
1st&substream,R3,600,SYOTA,三重県,698,WISTIA,三重県,884,T*CHA,三重県
1st&substream,PARANOIA MAX～DIRTY MIX～,525,NOHNA,三重県,692,IIDX,三重県,1066,FURU,三重県
1st&substream,Macho Gang,328,ISENO,三重県,596,ISENO,三重県,1621,ERI.KM,三重県
1st&substream,KEEP ON MOVIN',190,5NE5,三重県,240,HAGGER,三重県,0,,未設定
1st&substream,GRADIUSIC CYBER,776,INO,三重県,946,.JAM3.,三重県,1167,FURU,三重県
1st&substream,GENOM SCREAMS,374,NOHNA,三重県,774,DJKEI,三重県,1056,OSHINO,三重県
1st&substream,GAMBOL,274,CIRNO9,三重県,274,CIRNO9,三重県,0,,未設定
1st&substream,Dr.LOVE,244,IIDX26,三重県,462,NOHNA,三重県,574,HAGGER,三重県
1st&substream,deep in you,452,NOHNA,三重県,472,NOHNA,三重県,655,TOMICE,三重県
1st&substream,5.1.1.,198,.AKARI,三重県,1018,.AKARI,三重県,1562,DMMR18,三重県
1st&substream,22DUNK,482,SYOTA,三重県,609,WISTIA,三重県,646,HAGGER,三重県
2nd style,SP-TRIP MACHINE(for beatmania II),473,NOHNA,三重県,624,DMMR18,三重県,642,.AKARI,三重県
2nd style,PUT YOUR FAITH IN ME(for beatmania II),523,NOHNA,三重県,838,FURU,三重県,0,,未設定
2nd style,Indigo Vision(full flavour hide around mix),764,NOHNA,三重県,0,,未設定,1214,OSHINO,三重県
2nd style,I Was The One,474,ZOE,三重県,598,NOHNA,三重県,687,HAGGER,三重県
2nd style,Electro Tuned(the SubS mix),709,JIN,三重県,403,NOMA,三重県,1053,TOMICE,三重県
2nd style,Digital MinD(A/T Libra mix),668,NOHNA,三重県,941,FIA,三重県,1087,FURU,三重県
2nd style,.59,696,DJKEI,三重県,943,FIA,三重県,1135,OSHINO,三重県
3rd style,THE SAFARI,1047,QUON,三重県,1733,HAGGER,三重県,0,,未設定
3rd style,Tangerine Stream,243,DAN,三重県,393,HAGGER,三重県,0,,未設定
3rd style,Skyscraper,494,KRC,三重県,1126,FIA,三重県,1234,HAGGER,三重県
