バージョン,タイトル,NORMAL EXスコア,NORMAL DJName,NORMAL 都道府県,HYPER EXスコア,HYPER DJName,HYPER 都道府県,ANOTHER EXスコア,ANOTHER DJName,ANOTHER 都道府県
1st&substream,THE EARTH LIGHT,751,KIDDES,インドネシア,810,HOPENG,インドネシア,1050,T-BACK,インドネシア
1st&substream,RUGGED ASH†,0,,未設定,0,,未設定,1920,COCOAX,インドネシア
1st&substream,RUGGED ASH,188,HIMMEL,インドネシア,228,HIMMEL,インドネシア,1019,T-BACK,インドネシア
1st&substream,R3,319,MDIV,インドネシア,616,JYXLCE,インドネシア,852,U-GEE,インドネシア
1st&substream,PARANOIA MAX～DIRTY MIX～,524,KIDDES,インドネシア,0,,未設定,1056,KEMU,インドネシア
1st&substream,Macho Gang,256,AATSRA,インドネシア,678,SANBAI,インドネシア,1395,666666,インドネシア
1st&substream,KEEP ON MOVIN',164,AATSRA,インドネシア,235,VRCHAT,インドネシア,0,,未設定
1st&substream,GRADIUSIC CYBER,336,GYUCOM,インドネシア,689,IIDX26,インドネシア,1134,T-BACK,インドネシア
1st&substream,GENOM SCREAMS,197,HNSV43,インドネシア,644,SCROT,インドネシア,1012,T-BACK,インドネシア
1st&substream,GAMBOL,112,HNSV43,インドネシア,253,KEMU,インドネシア,0,,未設定
1st&substream,Dr.LOVE,317,AATSRA,インドネシア,207,UZUKI,インドネシア,529,T-BACK,インドネシア
1st&substream,deep in you,239,HNSV43,インドネシア,0,,未設定,599,T-BACK,インドネシア
1st&substream,5.1.1.,175,HOPENG,インドネシア,873,JYXLCE,インドネシア,1516,666666,インドネシア
1st&substream,22DUNK,253,KVX*,インドネシア,532,JYXLCE,インドネシア,620,T-BACK,インドネシア
2nd style,SP-TRIP MACHINE(for beatmania II),273,MATT,インドネシア,0,,未設定,627,T-BACK,インドネシア
2nd style,PUT YOUR FAITH IN ME(for beatmania II),495,AATSRA,インドネシア,806,T-BACK,インドネシア,0,,未設定
2nd style,Indigo Vision(full flavour hide around mix),281,HNSV43,インドネシア,0,,未設定,1143,JACK-7,インドネシア
2nd style,I Was The One,527,KIDDES,インドネシア,340,LOGHAN,インドネシア,661,890,インドネシア
2nd style,Electro Tuned(the SubS mix),723,HKW.34,インドネシア,0,,未設定,986,T-BACK,インドネシア
2nd style,Digital MinD(A/T Libra mix),212,DOTSKY,インドネシア,0,,未設定,1087,T-BACK,インドネシア
2nd style,.59,274,HNSV43,インドネシア,636,AATSRA,インドネシア,1073,610,インドネシア
3rd style,THE SAFARI,1009,AATSRA,インドネシア,1576,890,インドネシア,0,,未設定
3rd style,Tangerine Stream,96,HNSV43,インドネシア,363,T-BACK,インドネシア,0,,未設定
3rd style,Skyscraper,396,NKDSH*,インドネシア,794,PENGO,インドネシア,1185,T-BACK,インドネシア
