"version","title","normalScore","normalDJName","normalPrefecture","hyperScore","hyperDJName","hyperPrefecture","anotherScore","anotherDJName","anotherPrefecture"
"8th style","memories","1101","IKAFLY",,"1979","GRA-F",,"2160","FINE*",
"8th style","Monkey Dance","804","AMI5",,"1327","SEIYA",,"1930","ZC",
"8th style","murmur twins","1090","SAKAKI",,"1634","HELL",,"2280","FINE*",
"8th style","PLEASE DON'T GO","965","TART",,"1364","GRA-F",,"2307","FINE*",
"8th style","rainbow flyer","804","SAKAKI",,"1612","*$ERA*",,"2047","FINE*",
"8th style","Red Nikita","673","TART",,"1282","GRA-F",,"1392","ZC",
"8th style","symbolic","1391","15PAFE",,"1802","GRA-F",,"2162","DO",
"8th style","thunder","1148","TART",,"1549","HELL",,"1820","DO",
"8th style","V35","989","TART",,"1454","MAXI",,"1928","FINE*",
"8th style","WAR GAME","935","TART",,"1483","WAIL",,"2021","FINE*",
"8th style","World Wide Love","691","TART",,"1025","MAXI",,"1100","*$ERA*",
"8th style","xenon","1090","SAKAKI",,"1652","SEIYA",,"2600","FINE*",
"8th style","合体せよ！ストロングイェーガー！！ (Ryu☆ remix)","1553","AKANE",,"1671","ZC",,,,
"8th style","桜","995","15PAFE",,"1516","GRA-F",,"2049","EBIFLY",
"9th style","Abyss -The Heavens Remix-","1461","SAKAKI",,"1803","JAI&CO",,"2285","ZC",
"9th style","ACT","1028","UNYO",,"1670","GRA-F",,"1784","FINE*",
"9th style","ATOMIC AGE","361","TART",,"677","HELL",,"1189","FINE*",
"9th style","BAD BOY BASS!! (dj Remo-con MIX)","900","SAKAKI",,"1349","SEIYA",,"1733","FINE*",
"9th style","bag","895","TART",,"1177","DATA24",,,,
"9th style","Be Rock U (1998 burst style)","854","HELL",,"1327","SEIYA",,"1801","FINE*",
"9th style","BREEDING","855","SAKAKI",,"1418","HELL",,"1507","FINE*",
"9th style","BRIGHTNESS DARKNESS","715","Y.S-Y",,"1443","GRA-F",,"1718","ZC",
"9th style","CHARLOTTE","641","TART",,"872","15PAFE",,"1434","FINE*",
"9th style","Cradle","902","SAKAKI",,"1433","GRA-F",,"1545","FINE*",
"9th style","Distress","1286","9MAP",,"1764","FINE*",,,,
"9th style","Dreamin' Sun","1117","SAKAKI",,"1813","*$ERA*",,"2056","FINE*",
"9th style","e-motion 2003 -romantic extra-","1268","TE2YA*",,"1580","SEIYA",,"1922","GRA-F",
"9th style","ECHOES","925","HELL",,"1145","HELL",,"1973","FINE*",
"9th style","FESTA DO SOL","669","TART",,"1209","SEIYA",,"1611","FINE*",
"9th style","Golden Horn","693","TART",,"1219","OSA",,"1450","FINE*",
"9th style","HYPER EUROBEAT","1074","AMI5",,"1622","*$ERA*",,"1895","FINE*",
"9th style","I Was The One (80's EUROBEAT STYLE)","772","SAKAKI",,"1326","HELL",,"1412","FINE*",
"9th style","I'm In Love Again -Y&Co. EURO MIX-","714","SAKAKI",,"1278","HELL",,"1749","FINE*",
"9th style","Karma","1289","IKAFLY",,"1615","IKAFLY",,"1752","EZAFLY",
"9th style","Let The Snow Paint Me -Y&Co. Remix-","817","AMI5",,"1248","SEIYA",,"1752","FINE*",
"9th style","Let's say Hello!","835","AMI5",,"1246","SEIYA",,"1604","FINE*",
"9th style","lights","690","TART",,"1428","HELL",,"1730","FINE*",
"9th style","LOVE SHINE","839","TURTLE",,"1770","GRA-F",,"2009","FINE*",
"9th style","lower world","1321","15PAFE",,"1834","PIGFLY",,"2172","FINE*",
"9th style","Make A Difference","850","TART",,"1632","FINE*",,,,
"9th style","MARIA(I believe...)","728","SAKAKI",,"1547","GRA-F",,"1889","FINE*",
"9th style","moon_child","1021","SAKAKI",,"1946","FINE*",,"2415","FINE*",
"9th style","one or eight","1304","ATIA",,"1830","GRA-F",,"2141","DO",
"9th style","PARANOIA survivor MAX","836","TART",,"1238","TE2YA*",,"1414","FINE*",
"9th style","Prelude","851","TART",,"1357","HELL",,"1982","FINE*",
"9th style","quasar","1131","JUNP*",,"1736","PIGFLY",,"2217","FINE*",
"9th style","Quickening","925","SAKAKI",,"1707","PIGFLY",,"2043","EBIFLY",
"9th style","Really Love","627","AMI5",,"927","SBT.",,"1667","FINE*",
"9th style","RISLIM -Remix-","785","AMI5",,"959","SAVAN7",,"1793","FINE*",
"9th style","rottel-the-Mercury","980","SAKAKI",,"1861","GRA-F",,"2200","FINE*",
"9th style","Silvia Drive","827","SAKAKI",,"1512","*AMI*",,"1989","FINE*",
"9th style","STAR FIELD","687","AMI5",,"1547","HELL",,"1825","FINE*",
"9th style","Sweet Sweet Magic","995","*ARIA*",,"1503","GRA-F",,"1978","ZC",
"9th style","The end of my spiritually","906","TART",,"1155","*$ERA*",,"1267","*$ERA*",
"9th style","traces -tracing you mix-","985","TART",,"1385","DO",,,,
"9th style","Two DAYS OF LOVE","826","HELL",,"1337","*$ERA*",,"1819","*$ERA*",
"9th style","u gotta groove-extend joy style-","513","TART",,"958","HELL",,"1391","FINE*",
"9th style","Your Body","1011","TART",,"1314","SEIYA",,"2149","FINE*",
"9th style","ライオン好き","638","TART",,"1169","HELL",,"1467","ZC",
"9th style","昭和企業戦士荒山課長","769","TART",,"1455","HELL",,"1591","FINE*",
"9th style","真夏の花・真夏の夢","810","TART",,"1153","DO",,,,
"10th style","1st Samurai","1055","SAKAKI",,"1899","GRA-F",,"2541","EZAFLY",
"10th style","5.8.8.","434","TART",,"775","SLARIN",,"1041","*$ERA*",
"10th style","A-JAX(3-WAY MIX)","804","TART",,"1254","SEIYA",,"1982","FINE*",
"10th style","雪月花","1217","SAKAKI",,"1855","GRA-F",,"2415","EBIFLY",
"10th style","ALIEN TEMPLE","978","SAKAKI",,"1596","*IRIS*",,"1964","FINE*",
"10th style","ASTRAL VOYAGE","980","TART",,"1391","SNSK",,"1852","FINE*",
"10th style","BABY LOVE","1162","NASTY!",,"1646","GRA-F",,"2074","FINE*",
"10th style","Back Into The Light","1156","1016.",,"1617","*$ERA*",,"2081","FINE*",
"10th style","Boundary","854","SAKAKI",,"1797","GRA-F",,"1987","FINE*",
"10th style","CARRY ON NIGHT","983","SAKAKI",,"1356","GRA-F",,"1988","FINE*",
"10th style","Changes","1304","JUNP*",,"1902","ZC",,,,
"10th style","choo choo train","559","HELL",,"1072","HELL",,"1302","DO",
"10th style","COSMIC RAISE","746","HELL",,"1203","E-BIKE",,"1675","FINE*",
"10th style","Daisuke","1177","SAKAKI",,"1633","*$ERA*",,"2305","FINE*",
"10th style","Debtty Daddy","1024","TART",,"1916","HELL",,"2595","FINE*",
"10th style","desolation","470","TAM",,"627","MIND-S",,"736","HELL",
"10th style","DoLL","928","IKAFLY",,"1215","HELL",,"1579","EBIFLY",
"10th style","Don't forget","820","ODI-1.",,"1142","*$ERA*",,"1618","FINE*",
"10th style","Drop on the floor","825","TART",,"1624","SEIYA",,"1801","FINE*",
"10th style","EXE","860","TART",,"1585","SEIYA",,"2177","FINE*",
"10th style","Feedback","1034","TE2YA*",,"1572","GRA-F",,"1870","DO",
"10th style","FEEL IT","913","SAKAKI",,"1664","HELL",,"1907","FINE*",
"10th style","Freezing Atmosphere","792","TART",,"1103","HELL",,"1451","FINE*",
"10th style","GHOST REVIVAL","908","SAKAKI",,"1962","HELL",,"2457","FINE*",
"10th style","GRADIUS -FULL SPEED-","731","TART",,"1193","*$ERA*",,"1992","ZC",
"10th style","HI SCHOOL DREAM","911","TART",,"1404","*$ERA*",,"1753","FINE*",
"10th style","HIGH","912","TE2YA*",,"1878","PIGFLY",,"2099","FINE*",
"10th style","Innocent Walls","1610","HELL",,"2315","SAHARA",,"2659","FINE*",
"10th style","JAM","1022","TART",,"1451","GRA-F",,"1755","FINE*",
"10th style","LIMITED","652","N-M.I",,"1315","MASA",,"1466","*$ERA*",
"10th style","Love Is Eternity","1186","UNYO",,"1929","SEIYA",,"2305","FINE*",
"10th style","LOW","671","TART",,"1455","*$ERA*",,"1679","FINE*",
"10th style","Lucy","943","UNYO",,"1735","SEIYA",,"2235","FINE*",
"10th style","Narcissus At Oasis","766","SAKAKI",,"1527","GRA-F",,"1603","FINE*",
"10th style","NO DOUBT GET LOUD","458","TART",,"929","AKANE",,"962","FINE*",
"10th style","No.13","1619","HELL",,"2589","EZAFLY",,"3022","FINE*",
"10th style","One More Lovely","852","SAKAKI",,"1608","HELL",,"2660","MUKO9-",
"10th style","pandora","876","SAKAKI",,"1635","HELL",,"1782","FINE*",
"10th style","PLATONIC-XXX","808","UNYO",,"1064","HELL",,"1428","ZC",
"10th style","R2","1030","SAKAKI",,"1405","JAI&CO",,"2133","FINE*",
"10th style","rainbow rainbow","1525","SAKAKI",,"2160","GRA-F",,"2602","FINE*",
"10th style","Rise'n Beauty","1253","SAKAKI",,"1611","HELL",,"2091","FINE*",
"10th style","scherzo","620","KEY",,"1464","9MAP",,"1580","FINE*",
"10th style","SHOOTING STAR","1242","SAKAKI",,"1646","GRA-F",,"2191","FINE*",
"10th style","Smell Like This","1011","9MAP",,"1318","9MAP",,"1638","FINE*",
"10th style","SPACE FIGHT","638","Y.S-Y",,"1474","GRA-F",,"2152","FINE*",
"10th style","Think of me","549","HELL",,"773","HELL",,"1464","HELL",
"10th style","どんなときも。","747","TE2YA*",,"1389","*$ERA*",,"1881","FINE*",
"10th style","システムロマンス","889","TART",,"1736","HELL",,"1964","FINE*",
"10th style","一途な恋(HYPER J-EURO MIX)","808","AMI5",,"1202","SEIYA",,"1523","FINE*",
"IIDX RED","AA","1239","*$ERA*",,"2620","GRA-F",,"3441","FINE*",
"IIDX RED","太陽 ～T･A･I･Y･O～","809","TART",,"1391","HELL",,"1688","FINE*",
"IIDX RED","大桟橋","473","SAKAKI",,"1089","OSA",,"1750","FINE*",
"IIDX RED","AGEHA","1038","SAKAKI",,"1700","PIGFLY",,"1836","FINE*",
"IIDX RED","ANDROMEDA","1010","SAKAKI",,"1877","*$ERA*",,"2784","FINE*",
"IIDX RED","awakening","1066","9MAP",,"1431","SEIYA",,"1653","FINE*",
"IIDX RED","Back to the Dance Floor","718","NEIGE*",,"1151","HELL",,"2061","FINE*",
"IIDX RED","Be quiet","1074","ATIA",,"1697","*$ERA*",,"2145","FINE*",
"IIDX RED","believe ... ?","730","TART",,"1318","SEIYA",,"1734","FINE*",
"IIDX RED","BLOCKS","803","UNYO",,"1285","MASA",,"1885","FINE*",
"IIDX RED","BREATH","901","SAKAKI",,"1269","9MAP",,"1675","FINE*",
"IIDX RED","CAR OF YOUR DREAMS","979","SAKAKI",,"1426","*$ERA*",,"1794","*$ERA*",
"IIDX RED","Click Again","893","SAKAKI",,"1394","AKANE",,"2042","FINE*",
"IIDX RED","Close my Eyes for Me","1012","SAKAKI",,"1447","GRA-F",,"1777","DO",
"IIDX RED","D.A.N.C.E.!","578","TART",,"827","HELL",,"1553","FINE*",
"IIDX RED","Don't be afraid myself","1086","SAKAKI",,"1821","*$ERA*",,"2199","FINE*",
"IIDX RED","earth scape","437","32KI",,"1004","32KI",,"1236","FINE*",
"IIDX RED","EVO66","836","TURTLE",,"1546","*AMI*",,"1902","FINE*",
"IIDX RED","FAKE TIME","1020","IKAFLY",,"1696","GRA-F",,"2260","FINE*",
"IIDX RED","Fly Away To India","680","TART",,"1082","SEIYA",,"1367","FINE*",
"IIDX RED","GENOCIDE","1110","JUNP*",,"2046","GRA-F",,"2278","FINE*",
"IIDX RED","gigadelic","1452","SAKAKI",,"2059","GRA-F",,"2414","FINE*",
"IIDX RED","HARMONY","814","SAKAKI",,"1316","SEIYA",,"1640","FINE*",
"IIDX RED","HORIZON","1064","SAKAKI",,"1514","*$ERA*",,"1912","FINE*",
"IIDX RED","惑","680","TART",,"936","HELL",,"1342","DO",
"IIDX RED","INJECTION OF LOVE","666","KEY",,"1024","SEIYA",,"1485","FINE*",
"IIDX RED","Kecak","995","AMI5",,"1623","SEIYA",,"2354","FINE*",
"IIDX RED","KEY","1107","HELL",,"1833","HELL",,"2742","FINE*",
"IIDX RED","KING OF GROOVE","894","SAKAKI",,"1589","AKANE",,"2122","FINE*",
"IIDX RED","KI･SE･KI(IIDX RED EDIT)","730","AMI5",,"1275","IKAFLY",,"1859","FINE*",
"IIDX RED","Les filles balancent","909","TE2YA*",,"1210","*AMI*",,"1591","FINE*",
"IIDX RED","listen to yourself","746","UNYO",,"1163","MAXI",,"2041","FINE*",
"IIDX RED","More Move","945","SAKAKI",,"1468","HELL",,"1652","ZC",
"IIDX RED","Move Me","666","NEIGE*",,"1133","NAO.",,"1581","ZC",
"IIDX RED","NEBULA GRASPER","1334","UNYO",,"1954","*$ERA*",,"2365","FINE*",
"IIDX RED","NIGHT FLIGHT TO TOKYO","1169","SAKAKI",,"1681","*$ERA*",,"2274","ZC",
"IIDX RED","ON THE TUBE","986","IKAFLY",,"1787","OSA",,"2051","FINE*",
"IIDX RED","PERFECTWORLD","570","HELL",,"897","HELL",,"1460","FINE*",
"IIDX RED","Raspberry Heart(English version)","1021","SAKAKI",,"1533","500.47",,"1792","FINE*",
"IIDX RED","RED ZONE","1091","SAKAKI",,"1865","PIGFLY",,"2244","ZC",
"IIDX RED","RESONATE 1794","911","ODI-1.",,"1422","IKAFLY",,"1825","FINE*",
"IIDX RED","ROK DA WORLD","747","TART",,"1353","HELL",,"1868","FINE*",
"IIDX RED","Secret of Love","1060","SAKAKI",,"1423","SEIYA",,"1941","FINE*",
"IIDX RED","SPEEDY CAT","1103","UNYO",,"1654","GRA-F",,"1975","FINE*",
"IIDX RED","Sphere","1040","AKANE",,"1878","*$ERA*",,"2105","FINE*",
"IIDX RED","spiral galaxy","1051","SAKAKI",,"2026","HELL",,"2474","FINE*",
"IIDX RED","Tell Me More…","564","TART",,"1014","16GO??",,"1620","DO",
"IIDX RED","TEXTURE","565","TART",,"947","HELL",,"1130","DO",
"IIDX RED","The Hope of Tomorrow","1033","SAKAKI",,"1674","GRA-F",,"1890","FINE*",
"IIDX RED","ULTiMΛTE","939","IKAFLY",,"1437","*$ERA*",,"1954","ZC",
"IIDX RED","Wonder Bullfighter","943","AMI5",,"1409","SEIYA",,"1946","DO",
"IIDX RED","ピアノ協奏曲第1番”蠍火”","815","HELL",,"2051","GRA-F",,"2523","EBIFLY",
"HAPPY SKY","100% minimoo-G","920","YMG-C",,"1633","DO",,"1645","EBIFLY",
"HAPPY SKY","Agnus Dei","894","AMI5",,"1621","GRA-F",,"1993","GRA-F",
"HAPPY SKY","alla turca con passione","789","AKANE",,"1591","GRA-F",,"2105","L.B",
"HAPPY SKY","Aurora","1381","PIGFLY",,"2103","PIGFLY",,"2445","FINE*",
"HAPPY SKY","CaptivAte～浄化～","1044","*AMI*",,"1814","GRA-F",,"2388","FINE*",
"HAPPY SKY","Catch Me","784","HELL",,"1278","FINE*",,"1731","FINE*",
"HAPPY SKY","Don't let it go","703","HELL",,"1241","DATA24",,"1616","DO",
"HAPPY SKY","double thrash","1015","FREEZE",,"2001","GRA-F",,"2281","ZC",
"HAPPY SKY","EDEN","1299","*ARIA*",,"1886","GRA-F",,"2655","GRA-F",
"HAPPY SKY","EMPTY OF THE SKY","657","SAKAKI",,"1028","HELL",,"1651","ZC",
"HAPPY SKY","First Resolution","823","YMG-C",,"1583","HELL",,"2105","FINE*",
"HAPPY SKY","FUNKTION","948","YMG-C",,"1602","WAIL",,"1995","FINE*",
"HAPPY SKY","garden","864","YMG-C",,"1481","GRA-F",,"2097","FINE*",
"HAPPY SKY","Get'em up to R.A.V.E","1157","YMG-C",,"1723","*$ERA*",,"2194","FINE*",
"HAPPY SKY","GREEN EYES","987","FREEZE",,"1578","WAIL",,"2142","FINE*",
