バージョン,タイトル,NORMAL EXスコア,NORMAL DJName,NORMAL 都道府県,HYPER EXスコア,HYPER DJName,HYPER 都道府県,ANOTHER EXスコア,ANOTHER DJName,ANOTHER 都道府県
1st&substream,THE EARTH LIGHT,530,CACALI,山梨県,904,ALISIA,山梨県,1105,NO4XTK,山梨県
1st&substream,RUGGED ASH,356,QUARTZ,山梨県,377,010!,山梨県,1075,NO4XTK,山梨県
1st&substream,R3,570,ALISIA,山梨県,663,ALISIA,山梨県,862,MG-REX,山梨県
1st&substream,PARANOIA MAX～DIRTY MIX～,476,BEAN$,山梨県,703,N,山梨県,1055,UPYO-,山梨県
1st&substream,Macho Gang,346,QUARTZ,山梨県,912,PANG-*,山梨県,1624,NO4XTK,山梨県
1st&substream,KEEP ON MOVIN',196,NO4XTK,山梨県,244,NO4XTK,山梨県,0,,未設定
1st&substream,GRADIUSIC CYBER,760,QUARTZ,山梨県,824,010!,山梨県,1150,NO4MOB,山梨県
1st&substream,GENOM SCREAMS,400,QUARTZ,山梨県,685,KMA,山梨県,1054,NO4XTK,山梨県
1st&substream,GAMBOL,274,NO4XTK,山梨県,274,NO4XTK,山梨県,0,,未設定
1st&substream,Dr.LOVE,408,NO4XTK,山梨県,487,QUARTZ,山梨県,575,NO4XTK,山梨県
1st&substream,deep in you,437,QUARTZ,山梨県,487,GUY-G,山梨県,658,NO4XTK,山梨県
1st&substream,BRILLIANT 2U,496,QUARTZ,山梨県,404,VISCUS,山梨県,691,UPYO-,山梨県
1st&substream,5.1.1.,198,NO4XTK,山梨県,919,QUARTZ,山梨県,1565,NO4XTK,山梨県
1st&substream,22DUNK,491,QUARTZ,山梨県,590,QUARTZ,山梨県,627,UPYO-,山梨県
2nd style,SP-TRIP MACHINE(for beatmania II),440,NANAMI,山梨県,0,,未設定,631,UPYO-,山梨県
2nd style,PUT YOUR FAITH IN ME(for beatmania II),504,TKB3,山梨県,825,UPYO-,山梨県,0,,未設定
2nd style,Indigo Vision(full flavour hide around mix),677,NANAMI,山梨県,0,,未設定,1144,UPYO-,山梨県
2nd style,I Was The One,539,NO4XTK,山梨県,539,NANAMI,山梨県,666,Я,山梨県
2nd style,Electro Tuned(the SubS mix),642,NEDGY,山梨県,835,010!,山梨県,1068,NO4XTK,山梨県
2nd style,Digital MinD(A/T Libra mix),268,AZURE,山梨県,951,010!,山梨県,1086,UPYO-,山梨県
2nd style,Dancin' Into The Night,414,BOND,山梨県,469,NO4XTK,山梨県,0,,未設定
2nd style,.59,587,NANAMI,山梨県,820,NEDGY,山梨県,1097,CRU*2,山梨県
3rd style,THE SAFARI,1155,M,山梨県,1744,NO4XTK,山梨県,0,,未設定
3rd style,Tangerine Stream,282,NO4XTK,山梨県,396,NO4XTK,山梨県,0,,未設定
3rd style,Skyscraper,0,,未設定,1085,QUARTZ,山梨県,1203,UPYO-,山梨県
3rd style,Schlagwerk,694,TKB3,山梨県,1170,KMA,山梨県,1615,UPYO-,山梨県
3rd style,REINCARNATION,730,NAPPA,山梨県,916,010!,山梨県,1228,UPYO-,山梨県
3rd style,R5,585,HUNT3R,山梨県,1029,010!,山梨県,1758,NO4XTK,山梨県
3rd style,Presto,446,TKB3,山梨県,858,KMA,山梨県,1004,NO4XTK,山梨県
3rd style,LEADING CYBER,736,TKB3,山梨県,1058,010!,山梨県,1216,UPYO-,山梨県
3rd style,Holic,582,EICA,山梨県,1042,HORATI,山梨県,1695,NO4XTK,山梨県
3rd style,era (nostalmix),718,NEDGY,山梨県,1040,BLYTHE,山梨県,1466,NO4XTK,山梨県
3rd style,Don't Stop!,487,KANON*,山梨県,792,010!,山梨県,880,UPYO-,山梨県
3rd style,CAN'T STOP FALLIN'IN LOVE,580,BOND,山梨県,1240,NO4XTK,山梨県,0,,未設定
4th style,Voltage (feat. Hidemaru),586,KIBA84,山梨県,1026,010!,山梨県,1273,HISA,山梨県
4th style,ULTRA HIGH-HEELS,389,HI,山梨県,620,BEAN$,山梨県,967,NO4XTK,山梨県
4th style,SWEET LAB,526,ROBIN,山梨県,901,ROBIN,山梨県,1349,NO4XTK,山梨県
4th style,starmine,750,BEAN$,山梨県,1279,GING**,山梨県,1585,NO4XTK,山梨県
4th style,Nasty!,0,,未設定,730,NANAMI,山梨県,1456,ZEAL,山梨県
4th style,Mr.T.(take me higher),677,TKB3,山梨県,930,QUARTZ,山梨県,1703,UPYO-,山梨県
4th style,minimalian,418,RARUTA,山梨県,973,010!,山梨県,1394,NO4XTK,山梨県
4th style,LOVE WILL・・・,0,,未設定,708,QUARTZ,山梨県,1445,HISA,山梨県
4th style,KAMIKAZE,884,NAPPA,山梨県,1345,QUARTZ,山梨県,2285,NO4XTK,山梨県
4th style,Jam&Marmalade,727,HORATI,山梨県,850,R0UN1N,山梨県,981,UPYO-,山梨県
4th style,Hitch Hiker2,616,EICA,山梨県,1071,KMA,山梨県,1286,UPYO-,山梨県
4th style,HIGHER,479,TKB3,山梨県,854,010!,山梨県,1253,UPYO-,山梨県
4th style,FLOWERS for ALBION,211,NANAMI,山梨県,423,UPYO-,山梨県,0,,未設定
4th style,era (step mix),1001,TKB3,山梨県,1377,BLYTHE,山梨県,1651,NO4XTK,山梨県
4th style,empathy,432,NOR,山梨県,1019,NAPPA,山梨県,1368,BLYTHE,山梨県
4th style,DXY!,883,KOUJU,山梨県,1544,ALISIA,山梨県,2062,UPYO-,山梨県
4th style,Clione†,0,,未設定,0,,未設定,2123,NO4XTK,山梨県
4th style,Clione,520,BOND,山梨県,856,010!,山梨県,1561,UPYO-,山梨県
4th style,CHECKING YOU OUT,394,KIBA84,山梨県,877,NO4XTK,山梨県,1296,NO4XTK,山梨県
4th style,Burnin' The Floor,507,TKB3,山梨県,876,QUARTZ,山梨県,1409,MG-REX,山梨県
4th style,Broken My Heart,542,NINA,山梨県,1333,010!,山梨県,1726,UPYO-,山梨県
4th style,B4U,932,N,山梨県,1398,OKOJO?,山梨県,1916,UPYO-,山梨県
4th style,ABSOLUTE,1220,QUARTZ,山梨県,1720,UPYO-,山梨県,2284,GUY-G,山梨県
4th style,250bpm,0,,未設定,828,010!,山梨県,1292,Я,山梨県
5th style,V,1021,NAPPA,山梨県,2414,CARINA,山梨県,2911,NO4XTK,山梨県
5th style,THE SHINING POLARIS,620,OTAKU,山梨県,1155,QUARTZ,山梨県,1570,NO4XTK,山梨県
5th style,THE CUBE,640,TKB3,山梨県,1148,QUARTZ,山梨県,1298,UPYO-,山梨県
5th style,sync,1025,QUARTZ,山梨県,1873,UPYO-,山梨県,2344,NO4XTK,山梨県
5th style,still my words,0,,未設定,1194,UPYO-,山梨県,0,,未設定
5th style,STILL IN MY HEART,503,RUBIA,山梨県,1161,ALISIA,山梨県,1843,HISA,山梨県
